"ID","Station Name","Total Docks","Docks in Service","Status","Latitude","Longitude"
"a3b43478-a135-11e9-9cda-0a87ae2ba916","Latrobe Ave & Chicago Ave","7","7","In Service","41.894745","-87.756895"
"1969236968943731106","Menard Ave & Lawrence Ave","16","16","In Service","41.96788","-87.77274"
"1799277526470631980","Lincoln Ave & Byron St","15","15","In Service","41.952372","-87.677296"
"1967727360320698512","Western Ave & Lake St","15","15","In Service","41.88481","-87.68668"
"1884621142190397936","Central Ave & Roscoe St","15","15","In Service","41.942275","-87.76695"
"1962563227519515280","North Boundary Park","15","15","In Service","42.01303","-87.70891"
"9e5ce0b6-198f-48fa-9363-64ab5ec2b222","Chicago State University","23","23","In Service","41.7189634217","-87.6082956791"
"a3a88f84-a135-11e9-9cda-0a87ae2ba916","Shore Dr & 55th St","19","19","In Service","41.795212","-87.580715"
"1582242323927553626","Western Ave & 62nd St","10","10","In Service","41.780985","-87.6834204"
"1978857650118994914","Indiana Ave & 133rd St","16","16","In Service","41.6538","-87.61719"
"a3a57527-a135-11e9-9cda-0a87ae2ba916","Sedgwick St & Huron St","27","27","In Service","41.894666","-87.638437"
"a3a795d7-a135-11e9-9cda-0a87ae2ba916","Michigan Ave & Madison St","19","19","In Service","41.882134","-87.625125"
"1867617341378224632","Karlov Ave & Lawrence Ave","15","15","In Service","41.967947","-87.730409"
"a3b2905a-a135-11e9-9cda-0a87ae2ba916","Exchange Ave & 79th St","11","11","In Service","41.7521150063","-87.5520070003"
"a3af8642-a135-11e9-9cda-0a87ae2ba916","Washtenaw Ave & Lawrence Ave","15","15","In Service","41.9687297","-87.6962603"
"a3a7537c-a135-11e9-9cda-0a87ae2ba916","Wells St & Elm St","23","23","In Service","41.903222","-87.634324"
"2113986813030865450","Parnell Ave & 31st St","15","15","In Service","41.837911","-87.640279"
"a3b424f6-a135-11e9-9cda-0a87ae2ba916","Lakefront Trail & Wilson Ave","15","15","In Service","41.9668559","-87.6430926"
"a3ad1900-a135-11e9-9cda-0a87ae2ba916","Shields Ave & 31st St","19","19","In Service","41.838464","-87.635406"
"a3ac54af-a135-11e9-9cda-0a87ae2ba916","Larrabee St & Division St","23","23","In Service","41.90348607","-87.6433534936"
"a3b49122-a135-11e9-9cda-0a87ae2ba916","Sheridan Rd & Columbia Ave","15","15","In Service","42.004583","-87.661406"
"1932088872431302840","Pine Ave & Division St","15","15","In Service","41.9019","-87.76389"
"1976680841729198100","Manistee Ave & 95th St","16","16","In Service","41.7226","-87.55692"
"1872722290312745226","Pulaski Rd & 84th St","15","15","In Service","41.740407","-87.721907"
"a3adc3f6-a135-11e9-9cda-0a87ae2ba916","Fairfield Ave & Roosevelt Rd","11","11","In Service","41.866624","-87.694521"
"a3b22d3d-a135-11e9-9cda-0a87ae2ba916","Damen Ave & 59th St","11","11","In Service","41.7858610651","-87.6741439104"
"a3ab8bee-a135-11e9-9cda-0a87ae2ba916","Racine Ave & Wrightwood Ave","15","15","In Service","41.928887","-87.658971"
"a3b443ce-a135-11e9-9cda-0a87ae2ba916","Archer (Damen) Ave & 37th St","11","11","In Service","41.826712","-87.683144"
"a3ae82e0-a135-11e9-9cda-0a87ae2ba916","Warren Park West","11","11","In Service","42.001785","-87.688829"
"1933956482619414962","Kildare Ave & 26th St","15","15","In Service","41.8445578246","-87.7326153644"
"a3add889-a135-11e9-9cda-0a87ae2ba916","Central Park Ave & 24th St","11","11","In Service","41.8481","-87.715068"
"a3aff616-a135-11e9-9cda-0a87ae2ba916","Kimball Ave & Belmont Ave","15","15","In Service","41.9393939534","-87.7120676637"
"a3adb48a-a135-11e9-9cda-0a87ae2ba916","Kedzie Ave & Harrison St","11","11","In Service","41.8735996746","-87.7048707493"
"a3ad9ad9-a135-11e9-9cda-0a87ae2ba916","Dorchester Ave & 63rd St","11","11","In Service","41.7804056457","-87.5914159893"
"a3afe6ed-a135-11e9-9cda-0a87ae2ba916","Kedzie Ave & Bryn Mawr Ave","15","15","In Service","41.9822297591","-87.7088865638"
"a3ac88db-a135-11e9-9cda-0a87ae2ba916","Wood St & 35th St","11","11","In Service","41.8301046542","-87.6702983089"
"a3adbedf-a135-11e9-9cda-0a87ae2ba916","Kedzie Ave & Roosevelt Rd","11","11","In Service","41.8664927817","-87.7064961757"
"a3b29a90-a135-11e9-9cda-0a87ae2ba916","Phillips Ave & 83rd St","11","11","In Service","41.744531","-87.56506"
"a3a78bc0-a135-11e9-9cda-0a87ae2ba916","Columbus Dr & Randolph St","55","55","In Service","41.884728","-87.619521"
"a3acacbc-a135-11e9-9cda-0a87ae2ba916","Kedzie Ave & Lake St","15","15","In Service","41.884603285","-87.7063037436"
"a3a8711c-a135-11e9-9cda-0a87ae2ba916","Morgan St & Polk St","19","19","In Service","41.871737","-87.65103"
"2014856357079685426","Halsted St & 93rd St","16","16","In Service","41.72489","-87.64358"
"a3a98e37-a135-11e9-9cda-0a87ae2ba916","Stony Island Ave & 75th St","11","11","In Service","41.7586696704","-87.586882871"
"a3af40f1-a135-11e9-9cda-0a87ae2ba916","Winchester (Ravenswood) Ave & Balmoral Ave","15","15","In Service","41.979762","-87.67753"
"a3affb22-a135-11e9-9cda-0a87ae2ba916","California Ave & Fletcher St","19","19","In Service","41.9384287915","-87.698007756"
"da9e6779-5056-4d45-bae3-9dc325ed2807","Hale Ave & 107th St","11","11","In Service","41.6992061681","-87.6689189672"
"8a677aec-442b-47b8-aff7-50852e1d26c0","Kedzie Ave & 110th St","11","11","In Service","41.6923947459","-87.7009606361"
"a3a965b2-a135-11e9-9cda-0a87ae2ba916","Hermitage Ave & Polk St","15","15","In Service","41.871514","-87.669886"
"a3aab0b6-a135-11e9-9cda-0a87ae2ba916","Clark St & Winnemac Ave","19","19","In Service","41.9733476405","-87.6678554714"
"a3afd7ab-a135-11e9-9cda-0a87ae2ba916","Talman Ave & Addison St","15","15","In Service","41.9466358306","-87.694614758"
"a3a98429-a135-11e9-9cda-0a87ae2ba916","Lake Park Ave & 47th St","15","15","In Service","41.809443","-87.591875"
"a3acfa38-a135-11e9-9cda-0a87ae2ba916","Yates Blvd & 75th St","11","11","In Service","41.758768","-87.56644"
"1885794833713023406","Kostner Ave & Belmont Ave","12","12","In Service","41.939191","-87.737112"
"1927677528601722888","Long Ave & North Ave","15","15","In Service","41.9092147","-87.7609189"
"a3a5de24-a135-11e9-9cda-0a87ae2ba916","Lincoln Ave & Melrose St","15","15","In Service","41.9406","-87.669435"
"cec28069-2a36-48e1-bcec-2364b44834c4","Stewart Ave & 83rd St","15","15","In Service","41.743717","-87.634088"
"1955505344233296752","Hamilton Park","15","15","In Service","41.76252","-87.63734"
"1955904736576827886","Shabbona Park","15","15","In Service","41.9448","-87.79932"
"1978855107320060734","Commercial Ave & 90th St","16","16","In Service","41.7318","-87.55243"
"2036783513617573970","Elston Ave & Carmen Ave","16","16","In Service","41.97354","-87.74955"
"a3a7b936-a135-11e9-9cda-0a87ae2ba916","Prairie Ave & Garfield Blvd","11","11","In Service","41.794853","-87.618691"
"a3aab5c1-a135-11e9-9cda-0a87ae2ba916","Clark St & Leland Ave","19","19","In Service","41.9670878392","-87.6672908664"
"a3adaa52-a135-11e9-9cda-0a87ae2ba916","Eberhart Ave & 61st St","11","11","In Service","41.7840710728","-87.6144835353"
"a3af52bc-a135-11e9-9cda-0a87ae2ba916","Marine Dr & Ainslie St","23","23","In Service","41.9716","-87.650154"
"a3a3fb5d-a135-11e9-9cda-0a87ae2ba916","Ashland Ave & Augusta Blvd","15","15","In Service","41.89962","-87.66841"
"a3b128de-a135-11e9-9cda-0a87ae2ba916","Karlov Ave & Madison St","11","11","In Service","41.88085","-87.727907"
"1936560098166245516","Richmond St & 59th St","15","15","In Service","41.78649","-87.69733"
"a3af9064-a135-11e9-9cda-0a87ae2ba916","Manor Ave & Leland Ave","11","11","In Service","41.965875","-87.700825"
"a3b0b291-a135-11e9-9cda-0a87ae2ba916","Troy St & North Ave","15","15","In Service","41.9097693017","-87.7052804871"
"1974452106772983826","Mozart St & Jackson Blvd","12","12","In Service","41.8775","-87.6974"
"a3b143aa-a135-11e9-9cda-0a87ae2ba916","Cicero Ave & Quincy St","11","11","In Service","41.877613","-87.745405"
"1989675458983138282","Pulaski Rd & Ann Lurie Pl","11","11","In Service","41.81644","-87.7248"
"a3a5b496-a135-11e9-9cda-0a87ae2ba916","California Ave & Milwaukee Ave","15","15","In Service","41.922695","-87.697153"
"1934290793283144612","Central Park Ave & 66th St","15","15","In Service","41.773258","-87.713143"
"a3a8999a-a135-11e9-9cda-0a87ae2ba916","Montrose Harbor","31","31","In Service","41.963982","-87.638181"
"1869036027793202092","Lavergne Ave & Fullerton Ave","15","15","In Service","41.924034","-87.751191"
"a3b1efd6-a135-11e9-9cda-0a87ae2ba916","Marshfield Ave & 44th St","11","11","In Service","41.81385","-87.66639"
"a3b3915a-a135-11e9-9cda-0a87ae2ba916","Malcolm X College","19","19","In Service","41.877618","-87.673895"
"a3a4ef26-a135-11e9-9cda-0a87ae2ba916","Milwaukee Ave & Grand Ave","19","19","In Service","41.891578","-87.648384"
"2059374037671818134","Central & Elston","12","12","In Service","41.9855","-87.7682"
"1869054242749504212","Kilbourn Ave & Roscoe St","15","15","In Service","41.942722","-87.739557"
"a3afbe2e-a135-11e9-9cda-0a87ae2ba916","Oakley Ave & Irving Park Rd","15","15","In Service","41.9543408522","-87.6860796243"
"a3a9984a-a135-11e9-9cda-0a87ae2ba916","Indiana Ave & 31st St","11","11","In Service","41.838842","-87.621857"
"a3a497b6-a135-11e9-9cda-0a87ae2ba916","Dayton St & North Ave","19","19","In Service","41.9105780349","-87.6494219288"
"1945178760530424534","Kedzie Ave & Archer Ave","15","15","In Service","41.81447","-87.70411"
"a3ad61c2-a135-11e9-9cda-0a87ae2ba916","Cornell Ave & Hyde Park Blvd","19","19","In Service","41.802406","-87.586924"
"3d1da4c7-23c9-4731-81f5-91db08f6c97f","Constance Ave & 95th St","15","15","In Service","41.722290741","-87.5789684057"
"a3b2a9e7-a135-11e9-9cda-0a87ae2ba916","Cottage Grove Ave & 83rd St","11","11","In Service","41.743441","-87.604836"
"a3b0ccad-a135-11e9-9cda-0a87ae2ba916","Ridge Blvd & Howard St","11","11","In Service","42.019276","-87.68452"
"a3a817dc-a135-11e9-9cda-0a87ae2ba916","Clifton Ave & Armitage Ave","15","15","In Service","41.918216","-87.656936"
"1928767416660546464","Leamington Ave & Hirsch St","15","15","In Service","41.9058405","-87.7548602"
"1871991855517771832","Western Ave & 79th St","15","15","In Service","41.750843","-87.682701"
"2078379617704292706","Milwaukee Ave & The 606","19","19","In Service","41.913754","-87.6826658"
"1863878044896486356","Kilpatrick Ave & Grand Ave","15","15","In Service","41.912732","-87.743636"
"1863873159929715228","Damen Ave & 81st St","15","15","In Service","41.746534","-87.673055"
"a3a41526-a135-11e9-9cda-0a87ae2ba916","Navy Pier","72","72","In Service","41.892278","-87.612043"
"a3b372b1-a135-11e9-9cda-0a87ae2ba916","Dearborn St & Van Buren St","15","15","In Service","41.876268","-87.629155"
"a3a7be40-a135-11e9-9cda-0a87ae2ba916","Paulina St & 18th St","15","15","In Service","41.857901","-87.668745"
"1945195957167804800","Knox Ave & Marquette Ave","15","15","In Service","41.77114","-87.73774"
"a3ad95a7-a135-11e9-9cda-0a87ae2ba916","Cottage Grove Ave & 63rd St","15","15","In Service","41.7805309407","-87.6059702039"
"a3a9607f-a135-11e9-9cda-0a87ae2ba916","Kedzie Ave & Milwaukee Ave","31","31","In Service","41.928999","-87.70803"
"1934290608103817582","Western Ave & 81st St","15","15","In Service","41.746426","-87.683123"
"a3b0fff9-a135-11e9-9cda-0a87ae2ba916","Oakley Ave & Touhy Ave","11","11","In Service","42.012342","-87.688243"
"22afe78c-e8f7-4a80-969e-7ddeafdf49da","Halsted St & 104th St","15","15","In Service","41.7051397889","-87.6424241066"
"1970337315463389684","Linder Ave & Montrose Ave","15","15","In Service","41.96081","-87.76488"
"a3ac9d43-a135-11e9-9cda-0a87ae2ba916","Western Ave & Walton St","23","23","In Service","41.8984176894","-87.6865960164"
"1984756450139626426","Avers Ave & 16th St","16","16","In Service","41.85909","-87.72121"
"a3a6de38-a135-11e9-9cda-0a87ae2ba916","Claremont Ave & Hirsch St","11","11","In Service","41.907781","-87.685854"
"1962566135789175644","Harlem Ave & Grace St","15","15","In Service","41.94894","-87.80683"
"1936566008041245278","Sacramento Ave & Lunt Ave","11","11","In Service","42.0082","-87.70461"
"a3a73ef1-a135-11e9-9cda-0a87ae2ba916","State St & 19th St","15","15","In Service","41.856594","-87.627542"
"a3b48c07-a135-11e9-9cda-0a87ae2ba916","Leavitt St & Chicago Ave","19","19","In Service","41.895501","-87.682017"
"a3ae87fa-a135-11e9-9cda-0a87ae2ba916","Sheridan Rd & Loyola Ave","23","23","In Service","42.0010437798","-87.6611982433"
"1936566487749193740","Harding Ave & Chicago Ave","15","15","In Service","41.895313","-87.724738"
"10327d47-3c3a-433e-9e38-80638da64232","Indiana Ave & 103rd St","15","15","In Service","41.7071702712","-87.6184719801"
"61695579-2f75-4090-a071-c76079b5fb5d","Michigan Ave & 71st St","7","7","In Service","41.765286","-87.621748"
